hash_type,hash_value,dataset,image_count,sample_paths,sample_image_ids
average_hash,387eeededafe7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0065588.jpg;assets\bcn_20000_data\ISIC_0065639.jpg,ISIC_0065588;ISIC_0065639
average_hash,387efee3c7ff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0062718.jpg;assets\bcn_20000_data\ISIC_0066025.jpg,ISIC_0062718;ISIC_0066025
average_hash,387efee7c7ff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0058928.jpg;assets\bcn_20000_data\ISIC_0061197.jpg,ISIC_0058928;ISIC_0061197
average_hash,387efee7e7fe7e3c,BCN20000,4,assets\bcn_20000_data\ISIC_0053676.jpg;assets\bcn_20000_data\ISIC_0056165.jpg;assets\bcn_20000_data\ISIC_0058356.jpg;assets\bcn_20000_data\ISIC_0059473.jpg,ISIC_0053676;ISIC_0056165;ISIC_0058356;ISIC_0059473
average_hash,387efee7e7ff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0056473.jpg;assets\bcn_20000_data\ISIC_0060388.jpg,ISIC_0056473;ISIC_0060388
average_hash,387efeefeffe7e38,BCN20000,5,assets\bcn_20000_data\ISIC_0056511.jpg;assets\bcn_20000_data\ISIC_0062335.jpg;assets\bcn_20000_data\ISIC_0062544.jpg;assets\bcn_20000_data\ISIC_0066557.jpg;assets\bcn_20000_data\ISIC_0073065.jpg,ISIC_0056511;ISIC_0062335;ISIC_0062544;ISIC_0066557;ISIC_0073065
average_hash,387efeeffffe7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0059277.jpg;assets\bcn_20000_data\ISIC_0070208.jpg,ISIC_0059277;ISIC_0070208
average_hash,387efeffeffe7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0054390.jpg;assets\bcn_20000_data\ISIC_0065696.jpg,ISIC_0054390;ISIC_0065696
average_hash,387efefffe7e7c18,BCN20000,2,assets\bcn_20000_data\ISIC_0056735.jpg;assets\bcn_20000_data\ISIC_0070924.jpg,ISIC_0056735;ISIC_0070924
average_hash,387efefffefe7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0056824.jpg;assets\bcn_20000_data\ISIC_0057393.jpg,ISIC_0056824;ISIC_0057393
average_hash,387efeffff7e7e18,BCN20000,2,assets\bcn_20000_data\ISIC_0056431.jpg;assets\bcn_20000_data\ISIC_0067381.jpg,ISIC_0056431;ISIC_0067381
average_hash,387efeffff7e7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0064631.jpg;assets\bcn_20000_data\ISIC_0072721.jpg,ISIC_0064631;ISIC_0072721
average_hash,387efefffffe7e18,BCN20000,4,assets\bcn_20000_data\ISIC_0059877.jpg;assets\bcn_20000_data\ISIC_0068333.jpg;assets\bcn_20000_data\ISIC_0070105.jpg;assets\bcn_20000_data\ISIC_0070836.jpg,ISIC_0059877;ISIC_0068333;ISIC_0070105;ISIC_0070836
average_hash,387efefffffe7e1c,BCN20000,5,assets\bcn_20000_data\ISIC_0059246.jpg;assets\bcn_20000_data\ISIC_0062409.jpg;assets\bcn_20000_data\ISIC_0063247.jpg;assets\bcn_20000_data\ISIC_0063831.jpg;assets\bcn_20000_data\ISIC_0071613.jpg,ISIC_0059246;ISIC_0062409;ISIC_0063247;ISIC_0063831;ISIC_0071613
average_hash,387efefffffe7e38,BCN20000,4,assets\bcn_20000_data\ISIC_0053639.jpg;assets\bcn_20000_data\ISIC_0057866.jpg;assets\bcn_20000_data\ISIC_0058163.jpg;assets\bcn_20000_data\ISIC_0071757.jpg,ISIC_0053639;ISIC_0057866;ISIC_0058163;ISIC_0071757
average_hash,387efefffffe7e3c,BCN20000,22,assets\bcn_20000_data\ISIC_0053461.jpg;assets\bcn_20000_data\ISIC_0055050.jpg;assets\bcn_20000_data\ISIC_0056462.jpg;assets\bcn_20000_data\ISIC_0056667.jpg;assets\bcn_20000_data\ISIC_0057500.jpg;assets\bcn_20000_data\ISIC_0057902.jpg;assets\bcn_20000_data\ISIC_0058002.jpg;assets\bcn_20000_data\ISIC_0059038.jpg;assets\bcn_20000_data\ISIC_0059173.jpg;assets\bcn_20000_data\ISIC_0059409.jpg,ISIC_0053461;ISIC_0055050;ISIC_0056462;ISIC_0056667;ISIC_0057500;ISIC_0057902;ISIC_0058002;ISIC_0059038;ISIC_0059173;ISIC_0059409
average_hash,387efeffffff7e3c,BCN20000,6,assets\bcn_20000_data\ISIC_0054812.jpg;assets\bcn_20000_data\ISIC_0055201.jpg;assets\bcn_20000_data\ISIC_0055223.jpg;assets\bcn_20000_data\ISIC_0060673.jpg;assets\bcn_20000_data\ISIC_0063718.jpg;assets\bcn_20000_data\ISIC_0066572.jpg,ISIC_0054812;ISIC_0055201;ISIC_0055223;ISIC_0060673;ISIC_0063718;ISIC_0066572
average_hash,387effe7e77f7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0061089.jpg;assets\bcn_20000_data\ISIC_0068249.jpg,ISIC_0061089;ISIC_0068249
average_hash,387effffe7ef7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0056340.jpg;assets\bcn_20000_data\ISIC_0069163.jpg,ISIC_0056340;ISIC_0069163
average_hash,387effffffff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0063335.jpg;assets\bcn_20000_data\ISIC_0067647.jpg,ISIC_0063335;ISIC_0067647
average_hash,3c3e3f3f2f2f3e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0063741.jpg;assets\bcn_20000_data\ISIC_0073053.jpg,ISIC_0063741;ISIC_0073053
average_hash,3c4e8fc7c7e77e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0060551.jpg;assets\bcn_20000_data\ISIC_0064420.jpg;assets\bcn_20000_data\ISIC_0065462.jpg,ISIC_0060551;ISIC_0064420;ISIC_0065462
average_hash,3c66c3c3c3c77e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0061799.jpg;assets\bcn_20000_data\ISIC_0064926.jpg,ISIC_0061799;ISIC_0064926
average_hash,3c7e7f7fffff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0057226.jpg;assets\bcn_20000_data\ISIC_0064865.jpg,ISIC_0057226;ISIC_0064865
average_hash,3c7e7fcfcfff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0056712.jpg;assets\bcn_20000_data\ISIC_0066796.jpg,ISIC_0056712;ISIC_0066796
average_hash,3c7e7fe7e7ff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0064160.jpg;assets\bcn_20000_data\ISIC_0064398.jpg,ISIC_0064160;ISIC_0064398
average_hash,3c7e7ffefefc7c38,BCN20000,2,assets\bcn_20000_data\ISIC_0062586.jpg;assets\bcn_20000_data\ISIC_0066859.jpg,ISIC_0062586;ISIC_0066859
average_hash,3c7e7fffff7f3e18,BCN20000,2,assets\bcn_20000_data\ISIC_0054968.jpg;assets\bcn_20000_data\ISIC_0055569.jpg,ISIC_0054968;ISIC_0055569
average_hash,3c7e7fffff7f7e1c,BCN20000,3,assets\bcn_20000_data\ISIC_0057399.jpg;assets\bcn_20000_data\ISIC_0061700.jpg;assets\bcn_20000_data\ISIC_0071963.jpg,ISIC_0057399;ISIC_0061700;ISIC_0071963
average_hash,3c7e7fffffff7e3c,BCN20000,5,assets\bcn_20000_data\ISIC_0057017.jpg;assets\bcn_20000_data\ISIC_0057056.jpg;assets\bcn_20000_data\ISIC_0058335.jpg;assets\bcn_20000_data\ISIC_0065567.jpg;assets\bcn_20000_data\ISIC_0066455.jpg,ISIC_0057017;ISIC_0057056;ISIC_0058335;ISIC_0065567;ISIC_0066455
average_hash,3c7e8b8787c77e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0059349.jpg;assets\bcn_20000_data\ISIC_0064860.jpg,ISIC_0059349;ISIC_0064860
average_hash,3c7ec3c3c3e77e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0057411.jpg;assets\bcn_20000_data\ISIC_0062771.jpg,ISIC_0057411;ISIC_0062771
average_hash,3c7ec7c3c3c37e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0059118.jpg;assets\bcn_20000_data\ISIC_0060040.jpg;assets\bcn_20000_data\ISIC_0068118.jpg,ISIC_0059118;ISIC_0060040;ISIC_0068118
average_hash,3c7ec7c3c3c77e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0054025.jpg;assets\bcn_20000_data\ISIC_0057716.jpg;assets\bcn_20000_data\ISIC_0070593.jpg,ISIC_0054025;ISIC_0057716;ISIC_0070593
average_hash,3c7ec7c3c3e77e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0056412.jpg;assets\bcn_20000_data\ISIC_0064781.jpg;assets\bcn_20000_data\ISIC_0067857.jpg,ISIC_0056412;ISIC_0064781;ISIC_0067857
average_hash,3c7ecfc7c7c77e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0063467.jpg;assets\bcn_20000_data\ISIC_0068188.jpg;assets\bcn_20000_data\ISIC_0070549.jpg,ISIC_0063467;ISIC_0068188;ISIC_0070549
average_hash,3c7ecfc7c7ff7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0066129.jpg;assets\bcn_20000_data\ISIC_0067311.jpg;assets\bcn_20000_data\ISIC_0068246.jpg,ISIC_0066129;ISIC_0067311;ISIC_0068246
average_hash,3c7ee3c3c7ff7e3c,BCN20000,4,assets\bcn_20000_data\ISIC_0053735.jpg;assets\bcn_20000_data\ISIC_0058358.jpg;assets\bcn_20000_data\ISIC_0063890.jpg;assets\bcn_20000_data\ISIC_0065476.jpg,ISIC_0053735;ISIC_0058358;ISIC_0063890;ISIC_0065476
average_hash,3c7ee3c3e7ff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0065344.jpg;assets\bcn_20000_data\ISIC_0067972.jpg,ISIC_0065344;ISIC_0067972
average_hash,3c7ee7c3c3fffe7c,BCN20000,3,assets\bcn_20000_data\ISIC_0053956.jpg;assets\bcn_20000_data\ISIC_0057578.jpg;assets\bcn_20000_data\ISIC_0059920.jpg,ISIC_0053956;ISIC_0057578;ISIC_0059920
average_hash,3c7ee7c3ffff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0058297.jpg;assets\bcn_20000_data\ISIC_0060895.jpg,ISIC_0058297;ISIC_0060895
average_hash,3c7ee7c7c7ef7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0054867.jpg;assets\bcn_20000_data\ISIC_0069104.jpg,ISIC_0054867;ISIC_0069104
average_hash,3c7ee7c7e7ef7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0057340.jpg;assets\bcn_20000_data\ISIC_0059608.jpg,ISIC_0057340;ISIC_0059608
average_hash,3c7ee7c7e7ff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0054340.jpg;assets\bcn_20000_data\ISIC_0067977.jpg,ISIC_0054340;ISIC_0067977
average_hash,3c7ee7e7e7ff7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0057085.jpg;assets\bcn_20000_data\ISIC_0060669.jpg;assets\bcn_20000_data\ISIC_0063821.jpg,ISIC_0057085;ISIC_0060669;ISIC_0063821
average_hash,3c7ee7e7ffff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0057097.jpg;assets\bcn_20000_data\ISIC_0066370.jpg,ISIC_0057097;ISIC_0066370
average_hash,3c7eefc7c7ff7e3c,BCN20000,5,assets\bcn_20000_data\ISIC_0063144.jpg;assets\bcn_20000_data\ISIC_0064337.jpg;assets\bcn_20000_data\ISIC_0066371.jpg;assets\bcn_20000_data\ISIC_0071041.jpg;assets\bcn_20000_data\ISIC_0073240.jpg,ISIC_0063144;ISIC_0064337;ISIC_0066371;ISIC_0071041;ISIC_0073240
average_hash,3c7eefc7e7ef7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0057334.jpg;assets\bcn_20000_data\ISIC_0067158.jpg,ISIC_0057334;ISIC_0067158
average_hash,3c7eefe7e7e77e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0054748.jpg;assets\bcn_20000_data\ISIC_0072368.jpg,ISIC_0054748;ISIC_0072368
average_hash,3c7eefe7efff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0068482.jpg;assets\bcn_20000_data\ISIC_0070213.jpg,ISIC_0068482;ISIC_0070213
average_hash,3c7eefffffff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0063012.jpg;assets\bcn_20000_data\ISIC_0070960.jpg,ISIC_0063012;ISIC_0070960
average_hash,3c7ef3f3f3ff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0055876.jpg;assets\bcn_20000_data\ISIC_0058538.jpg,ISIC_0055876;ISIC_0058538
average_hash,3c7ef7e3e7ff7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0055921.jpg;assets\bcn_20000_data\ISIC_0057702.jpg;assets\bcn_20000_data\ISIC_0060281.jpg,ISIC_0055921;ISIC_0057702;ISIC_0060281
average_hash,3c7ef7e7e7ff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0061976.jpg;assets\bcn_20000_data\ISIC_0070543.jpg,ISIC_0061976;ISIC_0070543
average_hash,3c7efee7e7ff7e3c,BCN20000,4,assets\bcn_20000_data\ISIC_0056076.jpg;assets\bcn_20000_data\ISIC_0056588.jpg;assets\bcn_20000_data\ISIC_0064280.jpg;assets\bcn_20000_data\ISIC_0067729.jpg,ISIC_0056076;ISIC_0056588;ISIC_0064280;ISIC_0067729
average_hash,3c7efeffff7e7c18,BCN20000,2,assets\bcn_20000_data\ISIC_0056375.jpg;assets\bcn_20000_data\ISIC_0068087.jpg,ISIC_0056375;ISIC_0068087
average_hash,3c7efefffffe7e38,BCN20000,3,assets\bcn_20000_data\ISIC_0063823.jpg;assets\bcn_20000_data\ISIC_0067260.jpg;assets\bcn_20000_data\ISIC_0072022.jpg,ISIC_0063823;ISIC_0067260;ISIC_0072022
average_hash,3c7efefffffe7e3c,BCN20000,4,assets\bcn_20000_data\ISIC_0054413.jpg;assets\bcn_20000_data\ISIC_0056840.jpg;assets\bcn_20000_data\ISIC_0062965.jpg;assets\bcn_20000_data\ISIC_0068969.jpg,ISIC_0054413;ISIC_0056840;ISIC_0062965;ISIC_0068969
average_hash,3c7efeffffff7e3c,BCN20000,7,assets\bcn_20000_data\ISIC_0055961.jpg;assets\bcn_20000_data\ISIC_0056875.jpg;assets\bcn_20000_data\ISIC_0063513.jpg;assets\bcn_20000_data\ISIC_0066293.jpg;assets\bcn_20000_data\ISIC_0069304.jpg;assets\bcn_20000_data\ISIC_0070112.jpg;assets\bcn_20000_data\ISIC_0070231.jpg,ISIC_0055961;ISIC_0056875;ISIC_0063513;ISIC_0066293;ISIC_0069304;ISIC_0070112;ISIC_0070231
average_hash,3c7efeffffff7e7c,BCN20000,2,assets\bcn_20000_data\ISIC_0057442.jpg;assets\bcn_20000_data\ISIC_0068313.jpg,ISIC_0057442;ISIC_0068313
average_hash,3c7eff87c3c77e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0060622.jpg;assets\bcn_20000_data\ISIC_0068856.jpg,ISIC_0060622;ISIC_0068856
average_hash,3c7effc1e1ff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0063455.jpg;assets\bcn_20000_data\ISIC_0066383.jpg,ISIC_0063455;ISIC_0066383
average_hash,3c7effc3c3fb7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0063814.jpg;assets\bcn_20000_data\ISIC_0072217.jpg,ISIC_0063814;ISIC_0072217
average_hash,3c7effc3c7ff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0069899.jpg;assets\bcn_20000_data\ISIC_0070082.jpg,ISIC_0069899;ISIC_0070082
average_hash,3c7effc3e3ff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0068578.jpg;assets\bcn_20000_data\ISIC_0072708.jpg,ISIC_0068578;ISIC_0072708
average_hash,3c7effc7c3ff7f3e,BCN20000,2,assets\bcn_20000_data\ISIC_0063522.jpg;assets\bcn_20000_data\ISIC_0070239.jpg,ISIC_0063522;ISIC_0070239
average_hash,3c7effc7c7c37f7e,BCN20000,2,assets\bcn_20000_data\ISIC_0060482.jpg;assets\bcn_20000_data\ISIC_0062371.jpg,ISIC_0060482;ISIC_0062371
average_hash,3c7effc7c7c7663c,BCN20000,2,assets\bcn_20000_data\ISIC_0054187.jpg;assets\bcn_20000_data\ISIC_0069783.jpg,ISIC_0054187;ISIC_0069783
average_hash,3c7effc7c7c7fe7c,BCN20000,2,assets\bcn_20000_data\ISIC_0058870.jpg;assets\bcn_20000_data\ISIC_0060381.jpg,ISIC_0058870;ISIC_0060381
average_hash,3c7effc7c7e77e3c,BCN20000,4,assets\bcn_20000_data\ISIC_0059011.jpg;assets\bcn_20000_data\ISIC_0060857.jpg;assets\bcn_20000_data\ISIC_0063331.jpg;assets\bcn_20000_data\ISIC_0063495.jpg,ISIC_0059011;ISIC_0060857;ISIC_0063331;ISIC_0063495
average_hash,3c7effc7c7ff7e3c,BCN20000,10,assets\bcn_20000_data\ISIC_0054687.jpg;assets\bcn_20000_data\ISIC_0055103.jpg;assets\bcn_20000_data\ISIC_0062243.jpg;assets\bcn_20000_data\ISIC_0063283.jpg;assets\bcn_20000_data\ISIC_0064116.jpg;assets\bcn_20000_data\ISIC_0064306.jpg;assets\bcn_20000_data\ISIC_0066470.jpg;assets\bcn_20000_data\ISIC_0068942.jpg;assets\bcn_20000_data\ISIC_0071846.jpg;assets\bcn_20000_data\ISIC_0072455.jpg,ISIC_0054687;ISIC_0055103;ISIC_0062243;ISIC_0063283;ISIC_0064116;ISIC_0064306;ISIC_0066470;ISIC_0068942;ISIC_0071846;ISIC_0072455
average_hash,3c7effc7c7fffe3c,BCN20000,3,assets\bcn_20000_data\ISIC_0056602.jpg;assets\bcn_20000_data\ISIC_0065458.jpg;assets\bcn_20000_data\ISIC_0068439.jpg,ISIC_0056602;ISIC_0065458;ISIC_0068439
average_hash,3c7effc7cfff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0066995.jpg;assets\bcn_20000_data\ISIC_0069788.jpg,ISIC_0066995;ISIC_0069788
average_hash,3c7effc7e7ff7e3c,BCN20000,6,assets\bcn_20000_data\ISIC_0059108.jpg;assets\bcn_20000_data\ISIC_0067091.jpg;assets\bcn_20000_data\ISIC_0067505.jpg;assets\bcn_20000_data\ISIC_0068447.jpg;assets\bcn_20000_data\ISIC_0069930.jpg;assets\bcn_20000_data\ISIC_0072296.jpg,ISIC_0059108;ISIC_0067091;ISIC_0067505;ISIC_0068447;ISIC_0069930;ISIC_0072296
average_hash,3c7effcfc7e77e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0054495.jpg;assets\bcn_20000_data\ISIC_0057762.jpg,ISIC_0054495;ISIC_0057762
average_hash,3c7effcfcffffe7c,BCN20000,2,assets\bcn_20000_data\ISIC_0058615.jpg;assets\bcn_20000_data\ISIC_0068105.jpg,ISIC_0058615;ISIC_0068105
average_hash,3c7effcfefff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0053692.jpg;assets\bcn_20000_data\ISIC_0066109.jpg,ISIC_0053692;ISIC_0066109
average_hash,3c7effe3c3c3663c,BCN20000,2,assets\bcn_20000_data\ISIC_0056581.jpg;assets\bcn_20000_data\ISIC_0058879.jpg,ISIC_0056581;ISIC_0058879
average_hash,3c7effe3c3c3e67c,BCN20000,2,assets\bcn_20000_data\ISIC_0062952.jpg;assets\bcn_20000_data\ISIC_0066920.jpg,ISIC_0062952;ISIC_0066920
average_hash,3c7effe3e3ff7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0061975.jpg;assets\bcn_20000_data\ISIC_0065285.jpg;assets\bcn_20000_data\ISIC_0067555.jpg,ISIC_0061975;ISIC_0065285;ISIC_0067555
average_hash,3c7effe3e7ff7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0059703.jpg;assets\bcn_20000_data\ISIC_0062984.jpg;assets\bcn_20000_data\ISIC_0071237.jpg,ISIC_0059703;ISIC_0062984;ISIC_0071237
average_hash,3c7effe7c3e77e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0055839.jpg;assets\bcn_20000_data\ISIC_0059835.jpg,ISIC_0055839;ISIC_0059835
average_hash,3c7effe7c7e7fe7c,BCN20000,2,assets\bcn_20000_data\ISIC_0057100.jpg;assets\bcn_20000_data\ISIC_0072756.jpg,ISIC_0057100;ISIC_0072756
average_hash,3c7effe7c7ff7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0059709.jpg;assets\bcn_20000_data\ISIC_0062067.jpg;assets\bcn_20000_data\ISIC_0063353.jpg,ISIC_0059709;ISIC_0062067;ISIC_0063353
average_hash,3c7effe7e1e1e27e,BCN20000,2,assets\bcn_20000_data\ISIC_0053532.jpg;assets\bcn_20000_data\ISIC_0054600.jpg,ISIC_0053532;ISIC_0054600
average_hash,3c7effe7e3ff7e3c,BCN20000,4,assets\bcn_20000_data\ISIC_0054618.jpg;assets\bcn_20000_data\ISIC_0056980.jpg;assets\bcn_20000_data\ISIC_0058756.jpg;assets\bcn_20000_data\ISIC_0066632.jpg,ISIC_0054618;ISIC_0056980;ISIC_0058756;ISIC_0066632
average_hash,3c7effe7e7e77e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0058208.jpg;assets\bcn_20000_data\ISIC_0063388.jpg;assets\bcn_20000_data\ISIC_0072371.jpg,ISIC_0058208;ISIC_0063388;ISIC_0072371
average_hash,3c7effe7e7e77f3e,BCN20000,3,assets\bcn_20000_data\ISIC_0057046.jpg;assets\bcn_20000_data\ISIC_0058295.jpg;assets\bcn_20000_data\ISIC_0064303.jpg,ISIC_0057046;ISIC_0058295;ISIC_0064303
average_hash,3c7effe7e7ef7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0056620.jpg;assets\bcn_20000_data\ISIC_0065981.jpg;assets\bcn_20000_data\ISIC_0068464.jpg,ISIC_0056620;ISIC_0065981;ISIC_0068464
average_hash,3c7effe7e7f77e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0058390.jpg;assets\bcn_20000_data\ISIC_0060575.jpg;assets\bcn_20000_data\ISIC_0060961.jpg,ISIC_0058390;ISIC_0060575;ISIC_0060961
average_hash,3c7effe7e7ff7e38,BCN20000,2,assets\bcn_20000_data\ISIC_0065937.jpg;assets\bcn_20000_data\ISIC_0068992.jpg,ISIC_0065937;ISIC_0068992
average_hash,3c7effe7e7ff7e3c,BCN20000,36,assets\bcn_20000_data\ISIC_0053588.jpg;assets\bcn_20000_data\ISIC_0053871.jpg;assets\bcn_20000_data\ISIC_0053894.jpg;assets\bcn_20000_data\ISIC_0054697.jpg;assets\bcn_20000_data\ISIC_0054892.jpg;assets\bcn_20000_data\ISIC_0055283.jpg;assets\bcn_20000_data\ISIC_0056213.jpg;assets\bcn_20000_data\ISIC_0056424.jpg;assets\bcn_20000_data\ISIC_0056593.jpg;assets\bcn_20000_data\ISIC_0056790.jpg,ISIC_0053588;ISIC_0053871;ISIC_0053894;ISIC_0054697;ISIC_0054892;ISIC_0055283;ISIC_0056213;ISIC_0056424;ISIC_0056593;ISIC_0056790
average_hash,3c7effe7e7ff7e7c,BCN20000,2,assets\bcn_20000_data\ISIC_0066489.jpg;assets\bcn_20000_data\ISIC_0071501.jpg,ISIC_0066489;ISIC_0071501
average_hash,3c7effe7efff7e3c,BCN20000,7,assets\bcn_20000_data\ISIC_0053519.jpg;assets\bcn_20000_data\ISIC_0059868.jpg;assets\bcn_20000_data\ISIC_0061352.jpg;assets\bcn_20000_data\ISIC_0061792.jpg;assets\bcn_20000_data\ISIC_0062889.jpg;assets\bcn_20000_data\ISIC_0065279.jpg;assets\bcn_20000_data\ISIC_0069690.jpg,ISIC_0053519;ISIC_0059868;ISIC_0061352;ISIC_0061792;ISIC_0062889;ISIC_0065279;ISIC_0069690
average_hash,3c7effe7f7ff7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0059849.jpg;assets\bcn_20000_data\ISIC_0067315.jpg;assets\bcn_20000_data\ISIC_0069101.jpg,ISIC_0059849;ISIC_0067315;ISIC_0069101
average_hash,3c7effe7ffff7e3c,BCN20000,4,assets\bcn_20000_data\ISIC_0055160.jpg;assets\bcn_20000_data\ISIC_0057924.jpg;assets\bcn_20000_data\ISIC_0066702.jpg;assets\bcn_20000_data\ISIC_0070750.jpg,ISIC_0055160;ISIC_0057924;ISIC_0066702;ISIC_0070750
average_hash,3c7effefc7ff7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0055587.jpg;assets\bcn_20000_data\ISIC_0057310.jpg;assets\bcn_20000_data\ISIC_0068516.jpg,ISIC_0055587;ISIC_0057310;ISIC_0068516
average_hash,3c7effefe7ff7e3c,BCN20000,7,assets\bcn_20000_data\ISIC_0060019.jpg;assets\bcn_20000_data\ISIC_0061180.jpg;assets\bcn_20000_data\ISIC_0065920.jpg;assets\bcn_20000_data\ISIC_0068151.jpg;assets\bcn_20000_data\ISIC_0068174.jpg;assets\bcn_20000_data\ISIC_0069507.jpg;assets\bcn_20000_data\ISIC_0069700.jpg,ISIC_0060019;ISIC_0061180;ISIC_0065920;ISIC_0068151;ISIC_0068174;ISIC_0069507;ISIC_0069700
average_hash,3c7effefefff7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0059986.jpg;assets\bcn_20000_data\ISIC_0060942.jpg;assets\bcn_20000_data\ISIC_0063590.jpg,ISIC_0059986;ISIC_0060942;ISIC_0063590
average_hash,3c7effeff7fffe7c,BCN20000,2,assets\bcn_20000_data\ISIC_0058767.jpg;assets\bcn_20000_data\ISIC_0060120.jpg,ISIC_0058767;ISIC_0060120
average_hash,3c7effefffff7e3c,BCN20000,7,assets\bcn_20000_data\ISIC_0053521.jpg;assets\bcn_20000_data\ISIC_0060101.jpg;assets\bcn_20000_data\ISIC_0062438.jpg;assets\bcn_20000_data\ISIC_0062692.jpg;assets\bcn_20000_data\ISIC_0063055.jpg;assets\bcn_20000_data\ISIC_0063947.jpg;assets\bcn_20000_data\ISIC_0065293.jpg,ISIC_0053521;ISIC_0060101;ISIC_0062438;ISIC_0062692;ISIC_0063055;ISIC_0063947;ISIC_0065293
average_hash,3c7efff7e7ff7e3c,BCN20000,4,assets\bcn_20000_data\ISIC_0060612.jpg;assets\bcn_20000_data\ISIC_0068285.jpg;assets\bcn_20000_data\ISIC_0068357.jpg;assets\bcn_20000_data\ISIC_0071287.jpg,ISIC_0060612;ISIC_0068285;ISIC_0068357;ISIC_0071287
average_hash,3c7efff7f3ff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0065645.jpg;assets\bcn_20000_data\ISIC_0072312.jpg,ISIC_0065645;ISIC_0072312
average_hash,3c7efff7f7ff7e18,BCN20000,2,assets\bcn_20000_data\ISIC_0063556.jpg;assets\bcn_20000_data\ISIC_0071724.jpg,ISIC_0063556;ISIC_0071724
average_hash,3c7effffc7cf7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0056961.jpg;assets\bcn_20000_data\ISIC_0067458.jpg,ISIC_0056961;ISIC_0067458
average_hash,3c7effffe3c04000,BCN20000,2,assets\bcn_20000_data\ISIC_0059506.jpg;assets\bcn_20000_data\ISIC_0072868.jpg,ISIC_0059506;ISIC_0072868
average_hash,3c7effffe7e77e3c,BCN20000,6,assets\bcn_20000_data\ISIC_0054307.jpg;assets\bcn_20000_data\ISIC_0057593.jpg;assets\bcn_20000_data\ISIC_0062775.jpg;assets\bcn_20000_data\ISIC_0066080.jpg;assets\bcn_20000_data\ISIC_0067290.jpg;assets\bcn_20000_data\ISIC_0070597.jpg,ISIC_0054307;ISIC_0057593;ISIC_0062775;ISIC_0066080;ISIC_0067290;ISIC_0070597
